UserId;StoryId;Questionnaire;QuestionNumber;Question;Answer,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire22;29;I didn’t try very hard to read the story well;3,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire22;30;I didn’t really have a choice about reading the story;2,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire22;31;I tried very hard to read the story;5,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire22;32;I believe I had some choice about reading the story;6,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire22;33;I am satisfied with my performance at reading this story;5,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire22;34;After working on reading this story for a while, I felt pretty competent;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire22;35;Please tell us of any issues you had with the ORB Reader below:;,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire22;36;Please leave any other comments or suggestions below:;,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;1;Which of the following devices do you own? Select all that apply;Laptop,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;2;How often do you read academic journals or conference articles <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;3;How often do you read nonfiction books <b>electronically</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;4;How often do you read fiction books <b>electronically</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;5;How often do you read graphic novels <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;6;How often do you read magazine, newspaper or other articles <b>electronically</b>?;Every day,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;7;How often do you read short stories or fanfiction <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;8;How often do you read textbooks <b>electronically</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;9;How often do you use a dedicated e-reader with an e-ink screen (such as Kindle Paperwhite, Kobo or Nook) for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;10;How often do you use a desktop computer for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;11;How often do you use a laptop for reading <b>recreationally</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;12;How often do you use a smartphone for reading <b>recreationally</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;13;How often do you use a tablet computer (such as an iPad) for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;14;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;15;How often do you use physical print books (hardcover or paperback) for reading <b>recreationally</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;16;How often do you use a dedicated e-reader with an e-ink screen (such as Kindle Paperwhite, Kobo or Nook) for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;17;How often do you use a desktop computer for reading <b>as part of work or study</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;18;How often do you use a laptop for reading <b>as part of work or study</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;19;How often do you use a smartphone for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;20;How often do you use a tablet computer (such as an iPad) for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;21;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
8;8;questionnaire3;22;How often do you use physical print books (hardcover or paperback) for reading <b>as part of work or study</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;1;I think that recreational reading is boring;2,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;2;I think recreational reading is enjoyable;6,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;3;I am skilled at reading;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;4;I like recreational reading;6,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;5;I put a lot of effort into recreational reading;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;6;After reading for a while, I feel skilled;6,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;7;I read recreationally for the fun of it;6,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;8;I think I am good at reading;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;9;While I am reading recreationally, I think about how much I enjoy it;5,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;10;I am satisfied with how well I can read;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;11;I put energy into recreational reading;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;12;If I could choose what to do right now, I would read recreationally;6,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;13;I try hard when I read recreationally;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;14;I would describe recreational reading as interesting;6,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;15;I try hard to read well;6,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;16;It is important to me to do well at reading;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;17;Overall, I enjoy recreational reading;6,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;18;Reading is an activity that I can do well;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;19;Recreational reading is fun to do;6,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire11;20;I think I read well, in comparison to others;5,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire12;21;Age;20,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire12;22;Gender;Female,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire12;23;Is your native language English?;No,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire12;24;What is the highest level of education you have attained?;High school,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire12;25;How often do you read for pleasure?;Every day,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire12;26;How often do you read as part of work or study?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire12;27;What types of genres of books do you find most enjoyable? Select all that apply.;Biographies / autobiographies,Graphic novels,Politics / current affairs,Religion and spirituality,Self-help,Sports,,,,,,,,,,,,,,,,,,
9;6;questionnaire12;28;How many books did you read for pleasure during the last year (2019)?;16-25 books,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire12;29;What is your primary reason for reading?;Intellectual improvement,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire21;1;Did you enjoy reading the story?;A little,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire21;2;Did you find the story interesting?;A little,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire21;3;Have you previously read the story?;No, this was my first time reading this story,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire21;4;What was your primary reason for reading the short story?;Boredom,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire21;5;How far did you read in the story?;100% - The entire story,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire21;6;Please estimate how much time you spent reading the story.;20,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire21;7;Please write a short summary of the story:;It was about a bet between two Englishmen who had given a poor man a million pound bill and to see whether or not he would be able to survive a month on just that bill. There is a description on how he spent the money, how he met his future wife, made some of his own money through stocks and eventually managed to survive on just the million pound note.,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;8;While I was reading the story, I was thinking about how much I enjoyed it;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;9;Reading this story was an activity that I couldn’t do very well;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;10;I read the story because I had to;6,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;11;Reading the story was a boring activity;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;12;I was anxious while reading the story;2,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;13;It was important to me to do well at reading the story;6,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;14;I would describe reading this story as very interesting;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;15;I was pretty skilled at reading the story;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;16;I felt like it was not my own choice to read the story;2,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;17;I didn’t put much energy into reading the story;2,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;18;I thought that reading this story was quite enjoyable;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;19;I think I read the story pretty well, compared to others;3,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;20;I read the story because I had no choice;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;21;I read the story because I wanted to;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;22;Reading the story was fun to do;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;23;I think I am pretty good at reading stories;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;24;I put a lot of effort into reading the story;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;25;I felt pressured while reading the story;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;26;Reading the story did not hold my attention at all;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;27;I felt like I had to read the story;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;28;I enjoyed reading the story;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;29;I didn’t try very hard to read the story well;3,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;30;I didn’t really have a choice about reading the story;3,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;31;I tried very hard to read the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;32;I believe I had some choice about reading the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;33;I am satisfied with my performance at reading this story;5,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;34;After working on reading this story for a while, I felt pretty competent;5,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;35;Please tell us of any issues you had with the ORB Reader below:;none,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire22;36;Please leave any other comments or suggestions below:;-,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;1;Which of the following devices do you own? Select all that apply;Laptop,Smartphone,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;2;How often do you read academic journals or conference articles <b>electronically</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;3;How often do you read nonfiction books <b>electronically</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;4;How often do you read fiction books <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;5;How often do you read graphic novels <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;6;How often do you read magazine, newspaper or other articles <b>electronically</b>?;Every day,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;7;How often do you read short stories or fanfiction <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;8;How often do you read textbooks <b>electronically</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;9;How often do you use a dedicated e-reader with an e-ink screen (such as Kindle Paperwhite, Kobo or Nook) for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;10;How often do you use a desktop computer for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;11;How often do you use a laptop for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;12;How often do you use a smartphone for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;13;How often do you use a tablet computer (such as an iPad) for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;14;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;15;How often do you use physical print books (hardcover or paperback) for reading <b>recreationally</b>?;Every day,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;16;How often do you use a dedicated e-reader with an e-ink screen (such as Kindle Paperwhite, Kobo or Nook) for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;17;How often do you use a desktop computer for reading <b>as part of work or study</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;18;How often do you use a laptop for reading <b>as part of work or study</b>?;Every day,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;19;How often do you use a smartphone for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;20;How often do you use a tablet computer (such as an iPad) for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;21;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
9;6;questionnaire3;22;How often do you use physical print books (hardcover or paperback) for reading <b>as part of work or study</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;1;I think that recreational reading is boring;2,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;2;I think recreational reading is enjoyable;7 <br/> Very true,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;3;I am skilled at reading;5,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;4;I like recreational reading;7 <br/> Very true,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;5;I put a lot of effort into recreational reading;7 <br/> Very true,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;6;After reading for a while, I feel skilled;3,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;7;I read recreationally for the fun of it;7 <br/> Very true,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;8;I think I am good at reading;5,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;9;While I am reading recreationally, I think about how much I enjoy it;3,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;10;I am satisfied with how well I can read;5,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;11;I put energy into recreational reading;3,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;12;If I could choose what to do right now, I would read recreationally;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;13;I try hard when I read recreationally;3,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;14;I would describe recreational reading as interesting;7 <br/> Very true,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;15;I try hard to read well;3,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;16;It is important to me to do well at reading;3,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;17;Overall, I enjoy recreational reading;7 <br/> Very true,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;18;Reading is an activity that I can do well;6,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;19;Recreational reading is fun to do;7 <br/> Very true,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire11;20;I think I read well, in comparison to others;5,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire12;21;Age;22,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire12;22;Gender;Female,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire12;23;Is your native language English?;Yes,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire12;24;What is the highest level of education you have attained?;Undergraduate,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire12;25;How often do you read for pleasure?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire12;26;How often do you read as part of work or study?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire12;27;What types of genres of books do you find most enjoyable? Select all that apply.;Biographies / autobiographies,Classic novels,Fantasy,Historical fiction,History,Science,Science fiction,Self-help,Travel,,,,,,,,,,,,,,,
10;9;questionnaire12;28;How many books did you read for pleasure during the last year (2019)?;16-25 books,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire12;29;What is your primary reason for reading?;Personal development,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire21;1;Did you enjoy reading the story?;Somewhat,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire21;2;Did you find the story interesting?;Somewhat,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire21;3;Have you previously read the story?;No, this was my first time reading this story,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire21;4;What was your primary reason for reading the short story?;Social reasons,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire21;5;How far did you read in the story?;100% - The entire story,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire21;6;Please estimate how much time you spent reading the story.;30,,,,,,,,,,,,,,,,,,,,,,,
10;9;questionnaire21;7;Please write a short summary of the story:;The story is about a hunter that falls off the boat and finds himself on a remote island. He finds people inhabiting the place and quickly learns that the island owner is a hunter himself but has grown bored of hunting animals. He has now turned into hunting humans for pleasure. Protagonist is against this idea and wants to leave the island at once. However, he is told that the only way to do so is to win 3-day long hunt where he needs to outwit the murderer to save his life. Having no other choice he leaves the property and starts planting traps for the hunter. He manages to outwit the opponent and confronts him in his own bedroom. ,,,,,,,,,,,,,,,,,,,,,,
